"","returnerId","kickerId","gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","height.x","weight.x","birthDate.x","collegeName.x","Position.x","kickerName","height.y","weight.y","birthDate.y","collegeName.y","Position.y","returnerName"
"416","37251",45153,2018102808,1193,"(10:50) R.Sanchez punts 46 yards to OAK 22, Center-L.Rhodes. D.Harris to OAK 21 for -1 yards (L.Rhodes, C.Milton).",2,4,3,"IND","Punt","Return",NA,"IND",32,10:50:00,NA,NA,NA,7,10,NA,46,-1,47,42,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"417","37251",34723,2018093009,5285,"(5:39) B.Colquitt punts 48 yards to OAK 7, Center-C.Hughlett. D.Harris to OAK 19 for 12 yards (D.Johnson, N.Chubb).",5,4,5,"CLE","Punt","Return",NA,"CLE",45,05:39:00,NA,NA,NA,42,42,NA,48,12,36,65,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"418","37251",40437,2020110806,3667,"(4:05) R.Allen punts 46 yards to CHI 27, Center-M.Overton. Dw.Harris pushed ob at CHI 39 for 12 yards (J.Kalu).",4,4,8,"TEN","Punt","Return",NA,"TEN",27,04:05:00,NA,NA,NA,24,10,NA,46,12,34,83,"6-2",220,"1990-02-28","Louisiana Tech","P","Ryan Allen","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"419","37251",40437,2020110806,1071,"(14:25) R.Allen punts 48 yards to CHI 23, Center-M.Overton. Dw.Harris to CHI 32 for 9 yards (A.Hooker).",2,4,18,"TEN","Punt","Return",NA,"TEN",29,14:25:00,NA,NA,NA,3,0,NA,48,9,39,81,"6-2",220,"1990-02-28","Louisiana Tech","P","Ryan Allen","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"420","37251",34723,2018093009,4562,"(1:38) B.Colquitt punts 49 yards to OAK 33, Center-C.Hughlett. D.Harris ran ob at OAK 47 for 14 yards (N.Chubb).",4,4,1,"CLE","Punt","Return",NA,"CLE",18,01:38:00,NA,NA,NA,34,42,NA,49,14,35,28,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"421","37251",45296,2018092306,1882,"(:57) (Punt formation) M.Haack punts 34 yards to OAK 10, Center-J.Denney, fair catch by D.Harris.",2,4,28,"MIA","Punt","Fair Catch",NA,"OAK",44,00:57:00,NA,NA,NA,7,10,NA,34,NA,34,54,"6-0",205,"1994-07-25","Arizona State","P","Matt Haack","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"422","37251",34615,2020110108,4604,"(6:59) T.Morstead punts 31 yards to CHI 19, Center-Z.Wood. Dw.Harris to CHI 19 for no gain (C.Robertson).",5,4,7,"NO","Punt","Return",NA,NA,50,06:59:00,NA,NA,NA,23,23,NA,31,0,31,60,"6-4",235,"1986-03-08","Southern Methodist","P","Thomas Morstead","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"423","37251",34723,2020111600,2041,"(11:54) B.Colquitt punts 34 yards to CHI 18, Center-A.Cutting. Dw.Harris MUFFS catch, RECOVERED by MIN-J.Metellus at CHI 20.",3,4,3,"MIN","Punt","Muffed",NA,"MIN",48,11:54:00,NA,NA,NA,13,7,NA,34,NA,32,62,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"424","37251",34593,2018121604,3121,"(5:30) K.Huber punts 46 yards to OAK 32, Center-C.Harris. D.Harris ran ob at OAK 46 for 14 yards (M.Walton).",3,4,7,"CIN","Punt","Return",NA,"CIN",22,05:30:00,NA,NA,NA,20,10,NA,46,14,32,32,"6-1",211,"1985-07-16","Cincinnati","P","Kevin Huber","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"425","37251",45986,2018122400,1120,"(13:39) C.Wadman punts 34 yards to OAK 11, Center-C.Kreiter, fair catch by D.Harris.",2,4,8,"DEN","Punt","Fair Catch",NA,"OAK",45,13:39:00,NA,NA,NA,7,0,NA,34,NA,34,55,"6-1",213,"04/19/1995","California-Davis","P","Colby Wadman","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"426","37251",29177,2018111109,753,"(1:55) D.Jones punts 46 yards to OAK 28, Center-M.Windt. D.Harris to OAK 26 for -2 yards (A.Ekeler).",1,4,9,"LAC","Punt","Return",NA,"LAC",26,01:55:00,NA,NA,NA,3,0,NA,46,-2,48,84,"6-2",221,"07/05/1980","LSU","P","Donnie Jones","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"427","37251",34593,2018121604,2335,"(:35) K.Huber punts 50 yards to OAK 27, Center-C.Harris, fair catch by D.Harris. CIN-V.Rey was injured during the play.",2,4,9,"CIN","Punt","Fair Catch",NA,"CIN",23,00:35:00,NA,NA,NA,20,7,NA,50,NA,50,87,"6-1",211,"1985-07-16","Cincinnati","P","Kevin Huber","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"428","37251",34615,2020110108,1539,"(4:02) T.Morstead punts 43 yards to CHI 34, Center-Z.Wood. Dw.Harris to CHI 39 for 5 yards (M.Burton).",2,4,1,"NO","Punt","Return",NA,"NO",23,04:02:00,NA,NA,NA,10,3,NA,43,5,38,33,"6-4",235,"1986-03-08","Southern Methodist","P","Thomas Morstead","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"429","37251",45986,2018122400,2467,"(9:36) C.Wadman punts 50 yards to OAK 25, Center-C.Kreiter. D.Harris to OAK 32 for 7 yards (J.Jewell, J.Jones).",3,4,12,"DEN","Punt","Return",NA,"DEN",25,09:36:00,NA,NA,NA,17,0,NA,50,7,43,35,"6-1",213,"04/19/1995","California-Davis","P","Colby Wadman","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"430","37251",31018,2018112500,3650,"(8:26) (Punt formation) S.Koch punts 56 yards to OAK 23, Center-M.Cox. D.Harris to OAK 20 for -3 yards (P.Onwuasor).",4,4,12,"BAL","Punt","Return",NA,"BAL",21,08:26:00,NA,NA,NA,27,17,NA,56,-3,59,31,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"431","37251",34615,2020110108,1306,"(7:14) T.Morstead punts 48 yards to CHI 25, Center-Z.Wood. Dw.Harris to CHI 37 for 12 yards (J.Hardee; K.Elliss).",2,4,5,"NO","Punt","Return",NA,"NO",27,07:14:00,NA,NA,NA,10,3,NA,48,12,36,37,"6-4",235,"1986-03-08","Southern Methodist","P","Thomas Morstead","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"432","37251",34723,2018093009,3279,"(1:36) B.Colquitt punts 59 yards to OAK 20, Center-C.Hughlett. D.Harris to OAK 31 for 11 yards (D.Kindred).",3,4,9,"CLE","Punt","Return",NA,"CLE",21,01:36:00,NA,NA,NA,21,28,NA,59,11,48,89,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"433","37251",40437,2020110806,359,"(10:16) R.Allen punts 42 yards to CHI 23, Center-M.Overton. Dw.Harris pushed ob at CHI 33 for 10 yards (D.Bates).",1,4,9,"TEN","Punt","Return",NA,"TEN",35,10:16:00,NA,NA,NA,0,0,NA,42,10,32,45,"6-2",220,"1990-02-28","Louisiana Tech","P","Ryan Allen","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"434","37251",29177,2018100708,965,"(11:13) D.Jones punts 59 yards to OAK 9, Center-M.Windt. D.Harris to OAK 11 for 2 yards (A.Ekeler).",2,4,2,"LAC","Punt","Return",NA,"LAC",32,11:13:00,NA,NA,NA,3,3,NA,59,2,57,78,"6-2",221,"07/05/1980","LSU","P","Donnie Jones","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"435","37251",29177,2018100708,1237,"(7:51) D.Jones punts 43 yards to OAK 9, Center-M.Windt, fair catch by D.Harris.",2,4,12,"LAC","Punt","Fair Catch",NA,"LAC",48,07:51:00,NA,NA,NA,3,3,NA,43,NA,43,62,"6-2",221,"07/05/1980","LSU","P","Donnie Jones","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"436","37251",34723,2018093009,2880,"(4:16) B.Colquitt punts 40 yards to OAK 42, Center-C.Hughlett, fair catch by D.Harris.",3,4,11,"CLE","Punt","Fair Catch",NA,"CLE",18,04:16:00,NA,NA,NA,21,28,NA,40,NA,40,92,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"437","37251",34593,2018121604,330,"(11:11) K.Huber punts 41 yards to OAK 35, Center-C.Harris. D.Harris to OAK 35 for no gain (B.Wilson; C.Fejedelem).",1,4,9,"CIN","Punt","Return",NA,"CIN",24,11:11:00,NA,NA,NA,0,0,NA,41,0,41,34,"6-1",211,"1985-07-16","Cincinnati","P","Kevin Huber","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"438","37251",29926,2019091510,873,"(2:11) D.Colquitt punts 38 yards to OAK 29, Center-J.Winchester. D.Harris to OAK 40 for 11 yards (D.O'Daniel, D.Lee).",1,4,12,"KC","Punt","Return",NA,"KC",33,02:11:00,NA,NA,NA,10,0,NA,38,11,27,43,"6-3",210,"1982-05-06","Tennessee","P","Dustin Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"439","37251",38815,2018091001,384,"(8:47) J.Hekker punts 62 yards to OAK 5, Center-J.McQuaide. D.Harris to OAK 15 for 10 yards (B.Countess, J.McQuaide).",1,4,2,"LA","Punt","Return",NA,"LA",33,08:47:00,NA,NA,NA,7,0,NA,62,10,52,77,"6-5",241,"1990-02-08","Oregon State","P","Johnny Hekker","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"440","37251",29926,2019091510,501,"(7:29) D.Colquitt punts 31 yards to OAK 26, Center-J.Winchester, fair catch by D.Harris.",1,4,9,"KC","Punt","Fair Catch",NA,"KC",43,07:29:00,NA,NA,NA,3,0,NA,31,NA,31,53,"6-3",210,"1982-05-06","Tennessee","P","Dustin Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"441","37251",29177,2018111109,453,"(6:35) D.Jones punts 47 yards to OAK 47, Center-M.Windt. D.Harris to LAC 49 for 4 yards (A.Phillips). PENALTY on OAK-K.Smith, Illegal Block Above the Waist, 10 yards, enforced at LAC 49.",1,4,5,"LAC","Punt","Return",NA,"LAC",6,06:35:00,"IBW","OAK 41",10,0,0,NA,47,4,53,104,"6-2",221,"07/05/1980","LSU","P","Donnie Jones","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"442","37251",45296,2018092306,2084,"(12:56) (Punt formation) M.Haack punts 56 yards to OAK 22, Center-J.Denney. D.Harris to OAK 33 for 11 yards (S.Perry; S.Anthony).",3,4,11,"MIA","Punt","Return",NA,"MIA",22,12:56:00,NA,NA,NA,7,10,NA,56,11,45,88,"6-0",205,"1994-07-25","Arizona State","P","Matt Haack","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"443","37251",29926,2018123004,465,"(10:04) D.Colquitt punts 28 yards to OAK 12, Center-J.Winchester, fair catch by D.Harris.",1,4,5,"KC","Punt","Fair Catch",NA,"OAK",40,10:04:00,NA,NA,NA,7,0,NA,28,NA,28,70,"6-3",210,"1982-05-06","Tennessee","P","Dustin Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"444","37251",45986,2019090901,407,"(6:44) C.Wadman punts 64 yards to OAK 5, Center-C.Kreiter. D.Harris to OAK 14 for 9 yards (T.Patrick).",1,4,4,"DEN","Punt","Return",NA,"DEN",31,06:44:00,NA,NA,NA,7,0,NA,64,9,55,41,"6-1",213,"04/19/1995","California-Davis","P","Colby Wadman","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"445","37251",42333,2018120913,3286,"(13:17) J.Berry punts 35 yards to OAK 27, Center-K.Canaday, fair catch by D.Harris.",4,4,4,"PIT","Punt","Fair Catch",NA,"PIT",38,13:17:00,NA,NA,NA,10,14,NA,35,NA,35,48,"6-5",195,"1991-03-18","Eastern Kentucky","P","Jordan Berry","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"446","37251",40437,2020110806,121,"(14:15) R.Allen punts 55 yards to CHI 17, Center-M.Overton. Dw.Harris to CHI 25 for 8 yards (D.Cruikshank; D.Long Jr.).",1,4,7,"TEN","Punt","Return",NA,"TEN",28,14:15:00,NA,NA,NA,0,0,NA,55,8,47,38,"6-2",220,"1990-02-28","Louisiana Tech","P","Ryan Allen","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"447","37251",42333,2018120913,2224,"(12:41) J.Berry punts 36 yards to OAK 14, Center-K.Canaday, fair catch by D.Harris.",3,4,10,"PIT","Punt","Fair Catch",NA,NA,50,12:41:00,NA,NA,NA,10,14,NA,36,NA,36,60,"6-5",195,"1991-03-18","Eastern Kentucky","P","Jordan Berry","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"448","37251",34723,2018093009,221,"(12:32) B.Colquitt punts 59 yards to OAK 11, Center-C.Hughlett. D.Harris to OAK 23 for 12 yards (O.Charles, N.Chubb).",1,4,8,"CLE","Punt","Return",NA,"CLE",30,12:32:00,NA,NA,NA,0,0,NA,59,12,47,40,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"449","37251",29177,2018111109,2425,"(3:01) D.Jones punts 38 yards to OAK 19, Center-M.Windt, fair catch by D.Harris.",3,4,2,"LAC","Punt","Fair Catch",NA,"LAC",43,03:01:00,NA,NA,NA,3,17,NA,38,NA,38,67,"6-2",221,"07/05/1980","LSU","P","Donnie Jones","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"450","37251",46218,2018101407,1573,"(4:16) (Punt formation) M.Dickson punts 36 yards to OAK 10, Center-T.Ott, fair catch by D.Harris.",2,4,7,"SEA","Punt","Fair Catch",NA,"OAK",46,04:16:00,NA,NA,NA,0,14,NA,36,NA,36,56,"6-2",208,"1996-01-04","Texas","P","Michael Dickson","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"451","37251",40437,2020110806,2318,"(10:04) R.Allen punts 47 yards to CHI 21, Center-M.Overton. Dw.Harris to CHI 27 for 6 yards (C.Milton, A.Hooker).",3,4,9,"TEN","Punt","Return",NA,"TEN",32,10:04:00,NA,NA,NA,10,0,NA,47,6,41,42,"6-2",220,"1990-02-28","Louisiana Tech","P","Ryan Allen","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"452","37251",45986,2018122400,241,"(10:35) C.Wadman punts 65 yards to OAK 1, Center-C.Kreiter. D.Harris for 99 yards, TOUCHDOWN. The Replay Official reviewed the kick touched ruling, and the play was Upheld. The ruling on the field stands.",1,4,12,"DEN","Punt","Return",NA,"DEN",34,10:35:00,NA,NA,NA,0,0,NA,65,99,-34,44,"6-1",213,"04/19/1995","California-Davis","P","Colby Wadman","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"453","37251",38600,2019102704,589,"(7:23) B.Anger punts 52 yards to OAK 10, Center-J.Weeks. D.Harris to OAK 24 for 14 yards (D.Cole). PENALTY on OAK-M.Crosby, Offensive Holding, 5 yards, enforced at OAK 10. Punt Hangtime: 5.16s",1,4,2,"HOU","Punt","Return",NA,"HOU",38,07:23:00,"OH","OAK 98",5,0,0,NA,52,0,57,72,"6-3",205,"1988-10-06","California","P","Bryan Anger","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"454","37251",29926,2018120210,3903,"(9:25) D.Colquitt punts 45 yards to OAK 46, Center-J.Winchester, fair catch by D.Harris.",4,4,9,"KC","Punt","Fair Catch",NA,"KC",9,09:25:00,NA,NA,NA,23,33,NA,45,NA,45,101,"6-3",210,"1982-05-06","Tennessee","P","Dustin Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"455","37251",34723,2018093009,1834,"(2:00) B.Colquitt punts 42 yards to OAK 18, Center-C.Hughlett, fair catch by D.Harris.",2,4,2,"CLE","Punt","Fair Catch",NA,"CLE",40,02:00:00,NA,NA,NA,14,17,NA,42,NA,42,70,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
"456","37737",34615,2019122902,1066,"(13:54) T.Morstead punts 46 yards to CAR 39, Center-Z.Wood, fair catch by C.Hogan.",2,4,10,"NO","Punt","Fair Catch",NA,"NO",15,13:54:00,NA,NA,NA,0,14,NA,46,NA,46,25,"6-4",235,"1986-03-08","Southern Methodist","P","Thomas Morstead","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"457","37737",45153,2020092708,2665,"(1:33) R.Sanchez punts 45 yards to NYJ 25, Center-L.Rhodes, fair catch by C.Hogan.",3,4,6,"IND","Punt","Fair Catch",NA,"IND",30,01:33:00,NA,NA,NA,24,7,NA,45,NA,45,40,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"458","37737",34615,2019122902,2660,"(10:23) T.Morstead punts 48 yards to CAR 27, Center-Z.Wood. C.Hogan to CAR 26 for -1 yards (J.Gray).",3,4,2,"NO","Punt","Return",NA,"NO",25,10:23:00,NA,NA,NA,3,35,NA,48,-1,49,35,"6-4",235,"1986-03-08","Southern Methodist","P","Thomas Morstead","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"459","37737",45153,2019122207,1058,"(:41) (Punt formation) R.Sanchez punts 53 yards to CAR 22, Center-L.Rhodes. C.Hogan pushed ob at CAR 30 for 8 yards (B.Okereke).",1,4,10,"IND","Punt","Return",NA,"IND",25,00:41:00,NA,NA,NA,14,0,NA,53,8,45,85,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"460","37737",45153,2020092708,2102,"(12:03) R.Sanchez punts 42 yards to NYJ 8, Center-L.Rhodes, fair catch by C.Hogan.",3,4,4,"IND","Punt","Fair Catch",NA,NA,50,12:03:00,NA,NA,NA,17,7,NA,42,NA,42,60,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"461","37737",47893,2020092005,349,"(10:38) M.Wishnowsky punts 47 yards to NYJ 39, Center-K.Nelson, fair catch by C.Hogan.",1,4,16,"SF","Punt","Fair Catch",NA,"SF",14,10:38:00,NA,NA,NA,0,7,NA,47,NA,47,96,"6-2",220,"1992-03-02","Utah","P","Mitch Wishnowsky","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"462","37737",34615,2019122902,3795,"(6:23) T.Morstead punts 58 yards to CAR 11, Center-Z.Wood. C.Hogan to CAR 16 for 5 yards (J.Gray).",4,4,6,"NO","Punt","Return",NA,"NO",31,06:23:00,NA,NA,NA,10,42,NA,58,5,53,79,"6-4",235,"1986-03-08","Southern Methodist","P","Thomas Morstead","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"463","37737",45153,2020092708,1594,"(2:24) R.Sanchez punts 38 yards to NYJ 7, Center-L.Rhodes, fair catch by C.Hogan.",2,4,3,"IND","Punt","Fair Catch",NA,"NYJ",45,02:24:00,NA,NA,NA,17,7,NA,38,NA,38,65,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"464","37737",46218,2019121500,1791,"(1:38) M.Dickson punts 45 yards to 50, Center-N.Bellore, fair catch by C.Hogan. PENALTY on CAR-R.Cockrell, Illegal Block Above the Waist, 10 yards, enforced at 50.",2,4,15,"SEA","Punt","Fair Catch",NA,"SEA",5,01:38:00,"IBW","CAR 47",10,7,20,NA,45,NA,55,105,"6-2",208,"1996-01-04","Texas","P","Michael Dickson","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"465","37737",45153,2019122207,2701,"(3:26) (Punt formation) R.Sanchez punts 51 yards to CAR 22, Center-L.Rhodes. C.Hogan pushed ob at CAR 30 for 8 yards (Z.Franklin).",3,4,8,"IND","Punt","Return",NA,"IND",27,03:26:00,NA,NA,NA,24,6,NA,51,8,43,83,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"466","37737",46218,2019121500,2438,"(9:19) M.Dickson punts 35 yards to CAR 10, Center-N.Bellore, fair catch by C.Hogan.",3,4,9,"SEA","Punt","Fair Catch",NA,"CAR",45,09:19:00,NA,NA,NA,10,20,NA,35,NA,35,55,"6-2",208,"1996-01-04","Texas","P","Michael Dickson","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"467","37737",45153,2020092708,3271,"(6:18) R.Sanchez punts 50 yards to NYJ 8, Center-L.Rhodes, fair catch by C.Hogan. PENALTY on NYJ-N.Hairston, Offensive Holding, 4 yards, enforced at NYJ 8.",4,4,16,"IND","Punt","Fair Catch",NA,"IND",42,06:18:00,"OH","NYJ 25",4,31,7,NA,50,NA,54,68,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
"468","38613",45603,2019111710,3142,"(1:44) C.Johnston punts 57 yards to NE 38, Center-R.Lovato. M.Sanu to NE 48 for 10 yards (D.Riley).",3,4,8,"PHI","Punt","Return",NA,"PHI",5,01:44:00,NA,NA,NA,10,17,NA,57,10,47,105,"5-11",194,"1992-02-24","Ohio State","P","Cameron Johnston","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"469","38613",38600,2019120111,2254,"(10:55) B.Anger punts 56 yards to NE 7, Center-J.Weeks, fair catch by M.Sanu. Punt Hangtime: 4.47s",3,4,4,"HOU","Punt","Fair Catch",NA,"HOU",37,10:55:00,NA,NA,NA,14,3,NA,56,NA,56,47,"6-3",205,"1988-10-06","California","P","Bryan Anger","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"470","38613",45296,2019122910,1023,"(10:54) M.Haack punts 44 yards to NE 24, Center-T.Pepper. M.Sanu Sr. to NE 31 for 7 yards (W.Aikens).",2,4,5,"MIA","Punt","Return",NA,"MIA",32,10:54:00,NA,NA,NA,0,3,NA,44,7,37,42,"6-0",205,"1994-07-25","Arizona State","P","Matt Haack","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"471","38613",45296,2019122910,1807,"(1:05) M.Haack punts 55 yards to NE 25, Center-T.Pepper, fair catch by M.Sanu Sr..",2,4,10,"MIA","Punt","Fair Catch",NA,"MIA",20,01:05:00,NA,NA,NA,10,10,NA,55,NA,55,30,"6-0",205,"1994-07-25","Arizona State","P","Matt Haack","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"472","38613",45603,2019111710,2681,"(9:25) C.Johnston punts 47 yards to NE 21, Center-R.Lovato, fair catch by M.Sanu.",3,4,4,"PHI","Punt","Fair Catch",NA,"PHI",32,09:25:00,NA,NA,NA,10,17,NA,47,NA,47,78,"5-11",194,"1992-02-24","Ohio State","P","Cameron Johnston","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"473","38613",46903,2019122101,3291,"(9:10) C.Bojorquez punts 39 yards to NE 41, Center-R.Ferguson, fair catch by M.Sanu Sr..",4,4,15,"BUF","Punt","Fair Catch",NA,"BUF",20,09:10:00,NA,NA,NA,16,17,NA,39,NA,39,30,"6-0",208,"1996-09-13","New Mexico","P","Corey Bojorquez","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"474","38613",38600,2019120111,644,"(2:58) B.Anger punts 41 yards to NE 13, Center-J.Weeks. M.Sanu pushed ob at NE 19 for 6 yards (B.Mingo). Punt Hangtime: 3.88s",1,4,12,"HOU","Punt","Return",NA,"HOU",46,02:58:00,NA,NA,NA,0,3,NA,41,6,35,64,"6-3",205,"1988-10-06","California","P","Bryan Anger","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"475","38613",38600,2019120111,1678,"(1:12) B.Anger punts 53 yards to NE 31, Center-J.Weeks, fair catch by M.Sanu. Punt Hangtime: 4.59s",2,4,4,"HOU","Punt","Fair Catch",NA,"HOU",16,01:12:00,NA,NA,NA,14,3,NA,53,NA,53,26,"6-3",205,"1988-10-06","California","P","Bryan Anger","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"476","38613",38600,2019120111,133,"(14:12) B.Anger punts 49 yards to NE 26, Center-J.Weeks, fair catch by M.Sanu. Punt Hangtime: 4.5s",1,4,10,"HOU","Punt","Fair Catch",NA,"HOU",25,14:12:00,NA,NA,NA,0,0,NA,49,NA,49,85,"6-3",205,"1988-10-06","California","P","Bryan Anger","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"477","38613",34593,2019121501,2634,"(6:01) (Punt formation) K.Huber punts 43 yards to NE 24, Center-C.Harris, fair catch by M.Sanu Sr..",3,4,2,"CIN","Punt","Fair Catch",NA,"CIN",33,06:01:00,NA,NA,NA,10,27,NA,43,NA,43,77,"6-1",211,"1985-07-16","Cincinnati","P","Kevin Huber","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"478","38613",45603,2019111710,422,"(10:27) C.Johnston punts 51 yards to NE 27, Center-R.Lovato. M.Sanu to NE 26 for -1 yards (C.James; R.Ford).",1,4,9,"PHI","Punt","Return",NA,"PHI",22,10:27:00,NA,NA,NA,3,0,NA,51,-1,52,88,"5-11",194,"1992-02-24","Ohio State","P","Cameron Johnston","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"479","38613",46903,2019122101,2299,"(13:19) C.Bojorquez punts 38 yards to NE 16, Center-R.Ferguson. M.Sanu Sr. to NE 23 for 7 yards (K.Johnson).",3,4,12,"BUF","Punt","Return",NA,"BUF",46,13:19:00,NA,NA,NA,10,10,NA,38,7,31,64,"6-0",208,"1996-09-13","New Mexico","P","Corey Bojorquez","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
"480","38613",34593,2019121501,3702,"(5:11) (Punt formation) K.Huber punts 50 yards to NE 27, Center-C.Harris. M.Sanu Sr. to NE 28 for 1 yard (S.Morgan).",4,4,10,"CIN","Punt","Return",NA,"CIN",23,05:11:00,NA,NA,NA,13,34,NA,50,1,49,33,"6-1",211,"1985-07-16","Cincinnati","P","Kevin Huber","6-2",215,"1989-08-22","Rutgers","WR","Mohamed Sanu"
